commit_hash,author,date,message,file_name,lines_added,lines_deleted,nloc
ddf0dfa8952852fb5365a794c4fe998a8ff6ba8f,ThiefMaster,2015-02-06 17:02:34+01:00,Use PEP440-compatible dev version,setup.py,1,1,60.0
85b20f8d491ae02278e720c961024e837cc64b0e,Markus Unterwaditzer,2015-02-06 18:06:16+01:00,Avoid duplication of version info,setup.py,11,3,43.0
1158e229589f39a140829bbd02e2f721ea9b5d26,Markus Unterwaditzer,2015-02-06 18:20:17+01:00,Fix test under Python 3,test_basic.py,1,1,1204.0
9d64ff420fdde3c6eaa6d573d41da3b2f587422c,Keyan Pishdadian,2015-02-06 14:38:33-05:00,"Early commit for issue #1135

Add support migrating single imports from the flask.ext style to flask_",flaskext_migrate.py,30,0,22.0
9d64ff420fdde3c6eaa6d573d41da3b2f587422c,Keyan Pishdadian,2015-02-06 14:38:33-05:00,"Early commit for issue #1135

Add support migrating single imports from the flask.ext style to flask_",temp.py,19,0,16.0
6d2c076a3bfafc39eed12a5bca41067c60184c77,Chris Rebert,2015-02-06 13:11:23-08:00,make test_request_preprocessing_early_return more thorough,test_basic.py,12,2,1212.0
29f7c10a5dea499f64188e29a4e08161dbf14eff,Edward Z. Yang,2015-02-07 15:06:48-08:00,"Remove bad security advice about send_file.

Signed-off-by: Edward Z. Yang <ezyang@cs.stanford.edu>",helpers.py,2,6,354.0
0b2556f3ec7b3d4be0b7dab9cea8458e07ab18d4,Keyan Pishdadian,2015-02-10 11:23:16-05:00,"Add lib2to3 fixer base code

Switching to using RedBaron instead of lib2to3, committing to save lib2to3 code in case using Baron is not successful.",fix_ext_import.py,20,0,10.0
0b2556f3ec7b3d4be0b7dab9cea8458e07ab18d4,Keyan Pishdadian,2015-02-10 11:23:16-05:00,"Add lib2to3 fixer base code

Switching to using RedBaron instead of lib2to3, committing to save lib2to3 code in case using Baron is not successful.",flaskext_migrate.py,8,24,5.0
8488a3afa97e12297bdb22586e17b4c0ddf54175,Keyan Pishdadian,2015-02-11 13:07:24-05:00,"Change parsing format to use AST via RedBaron

Moved away from using manual parsing. Source is parsed using RedBaron to make the FST. Some import formats not yet implemented, and still some bugs to work out. However, the current script works well for the two cases in the file comments.",flaskext_migrate.py,36,5,31.0
8488a3afa97e12297bdb22586e17b4c0ddf54175,Keyan Pishdadian,2015-02-11 13:07:24-05:00,"Change parsing format to use AST via RedBaron

Moved away from using manual parsing. Source is parsed using RedBaron to make the FST. Some import formats not yet implemented, and still some bugs to work out. However, the current script works well for the two cases in the file comments.",test.py,15,2,24.0
61d5e6a4d4058accec957901be4d1efe2f3f71fa,Keyan Pishdadian,2015-02-11 13:29:50-05:00,Cleanup,flaskext_migrate.py,0,1,30.0
61d5e6a4d4058accec957901be4d1efe2f3f71fa,Keyan Pishdadian,2015-02-11 13:29:50-05:00,Cleanup,test.py,1,0,25.0
c90c4e5e8c796e5dbfa32b30adf68c8582f6162a,Keyan Pishdadian,2015-02-11 14:29:04-05:00,"Support ""import flask.ext.foo"" format

New commit supports the above import format, however it does not fix function calls elsewhere in the source. Perhaps there should be an error or simply alert the user through stdout().",flaskext_migrate.py,48,2,46.0
4a9e34a57476c92a4147f9ecafc357a681f1a19a,Keyan Pishdadian,2015-02-11 14:41:48-05:00,Add wrapper for testing fixing functionality,flaskext_migrate.py,5,2,48.0
96d81c297adddf034c8eef6b2c76cbd9181d6d22,Keyan Pishdadian,2015-02-11 14:53:39-05:00,Change wrapper logic for testing,flaskext_migrate.py,3,4,46.0
0cf5881312a2256607cebe36938405a6fe5a820e,Keyan Pishdadian,2015-02-11 15:06:53-05:00,"Add tests, remove manual testing file #1135",test_import_migration.py,40,0,26.0
37217e85b80c389208cd3396c2cdc4b89bd46bcf,Keyan Pishdadian,2015-02-11 15:22:07-05:00,Fix issue with wrapper logic,flaskext_migrate.py,3,1,48.0
b759aa2b955cccf7050ece74b84c32089443e47e,Keyan Pishdadian,2015-02-12 11:58:38-05:00,Add test for naming module and fix logic to cover,flaskext_migrate.py,23,16,55.0
b759aa2b955cccf7050ece74b84c32089443e47e,Keyan Pishdadian,2015-02-12 11:58:38-05:00,Add test for naming module and fix logic to cover,test_import_migration.py,9,2,32.0
9cbe83ef0d03a07a491bd26ecbe508a348ed48a1,Keyan Pishdadian,2015-02-12 16:41:57-05:00,Add a test and cover edge case with parens,flaskext_migrate.py,29,6,62.0
9cbe83ef0d03a07a491bd26ecbe508a348ed48a1,Keyan Pishdadian,2015-02-12 16:41:57-05:00,Add a test and cover edge case with parens,test_import_migration.py,51,0,34.0
4cb311b9455375f6497e7ecb6c931e09b1917d60,Keyan Pishdadian,2015-02-13 15:27:29-05:00,"Add support for function call fixing, add tests

Addresses #1135, some code cleanup and refactoring. Changes wrapper function which handles testing, further modularized code, added test to cover function call fixing, and fixed duplicate test function name.",flaskext_migrate.py,35,12,77.0
4cb311b9455375f6497e7ecb6c931e09b1917d60,Keyan Pishdadian,2015-02-13 15:27:29-05:00,"Add support for function call fixing, add tests

Addresses #1135, some code cleanup and refactoring. Changes wrapper function which handles testing, further modularized code, added test to cover function call fixing, and fixed duplicate test function name.",test_import_migration.py,21,9,42.0
77ed4661011483cfdb546eb49e89cc8d5cc67be9,Keyan Pishdadian,2015-02-13 16:02:37-05:00,Remove hardcoded 'foo',flaskext_migrate.py,1,1,77.0
cd6ec4094730156f27c69b327916e19f6c1c4b2f,Keyan Pishdadian,2015-02-13 18:40:41-05:00,Add test and logic for attribute access calls,flaskext_migrate.py,21,3,90.0
cd6ec4094730156f27c69b327916e19f6c1c4b2f,Keyan Pishdadian,2015-02-13 18:40:41-05:00,Add test and logic for attribute access calls,test_import_migration.py,9,1,48.0
5f64971731cfb0b8fbac5783e6ac4615aae2c16d,Keyan Pishdadian,2015-02-14 18:16:28-05:00,Update comments to reflect new functionality,flaskext_migrate.py,0,2,90.0
6fa1889afb62fb01e8413584aa7abc293245fcfc,Keyan Pishdadian,2015-02-15 19:09:08-05:00,Update comments to reflect new functionality,flaskext_migrate.py,1,4,90.0
f6c45afb6ffa9fc1bd3d3637f7d38e423798dce9,Keyan Pishdadian,2015-02-25 19:48:29-05:00,"Add skip to fix unnoticed bug with good imports

Fixes logic so that imports that should not be changed are skipped, which was not happening correctly before.",flaskext_migrate.py,2,0,92.0
f6c45afb6ffa9fc1bd3d3637f7d38e423798dce9,Keyan Pishdadian,2015-02-25 19:48:29-05:00,"Add skip to fix unnoticed bug with good imports

Fixes logic so that imports that should not be changed are skipped, which was not happening correctly before.",test_import_migration.py,7,1,52.0
5d3e7b737c834595735cbeb81077739dd950f396,Keyan Pishdadian,2015-02-28 01:22:15-05:00,Add exception details to response,wrappers.py,1,1,82.0
82b7983b2a0262645dd4dcb72c441b7affa816be,Keyan Pishdadian,2015-03-02 12:12:37-05:00,Make exception contents conditional on DEBUG,wrappers.py,5,3,85.0
19df249c8907d79d58b8c9dc5fa5cea6e40ad2e7,Keyan Pishdadian,2015-03-04 13:21:39-05:00,Change logic to support when current_app is not available,wrappers.py,5,4,86.0
39e66ca6d782630c67eae4e7e70e60799386ec8b,Keyan Pishdadian,2015-03-04 14:40:16-05:00,Add tests for adding exception to response contents only when DEBUG is True,test_helpers.py,24,0,576.0
294961e6fce2c34784f304ca587850d62569b64e,Keyan Pishdadian,2015-03-04 14:48:08-05:00,Change tests to support older response format,test_helpers.py,2,2,576.0
d6a1307f9debe7f878961866d42c380ade6b04da,Keyan Pishdadian,2015-03-04 15:14:43-05:00,"Change strings to bytes to support Python3, typo in function name",test_helpers.py,4,4,576.0
290c371eb1d0a140203cffce6f270b3cca6783dc,Keyan Pishdadian,2015-03-05 12:48:38-05:00,Change to hardcoding exception contents to support Python3 json loading exception format,wrappers.py,1,1,86.0
1cd9e91810fcfc3b3ca4e8c157593af28de427d6,Keyan Pishdadian,2015-03-05 13:04:38-05:00,Changed error message to include actual exception contents,wrappers.py,1,1,86.0
1cd9e91810fcfc3b3ca4e8c157593af28de427d6,Keyan Pishdadian,2015-03-05 13:04:38-05:00,Changed error message to include actual exception contents,test_helpers.py,2,2,576.0
44da905cb7e0d81267d75ccfcb7ffa2669f02aeb,Keyan Pishdadian,2015-03-05 13:19:00-05:00,Change format index to support Python 2.6,wrappers.py,1,1,86.0
7b080355f561333e4eea01f656f0e4b32dcc688c,Keyan Pishdadian,2015-03-05 13:26:59-05:00,Remove unused import and clean control flow,wrappers.py,3,4,85.0
94a3968d69c30c54ea60939a5a84c5bac33601bb,Markus Unterwaditzer,2015-03-05 22:00:27+01:00,Untangle logic a bit,helpers.py,3,4,353.0
1aa8a54b175ef10a72d3c3d3f4ed112ddc6e2ea6,Markus Unterwaditzer,2015-03-22 12:49:16+01:00,Always run memory tests,test_regression.py,0,4,63.0
ec0d208bc14c49c611ae05d391b1edb35af854c7,Martijn Pieters,2015-03-23 15:17:19+00:00,"Switch away from using None as default value for the exception when tearing down a context.

When an exception has been handled when using the request / app context in a with statement, `sys.exc_info()` will still contain the exception information even though it has been handled already. The `__exit__` methods pass in `None` for the exception value in that case, which needs to be distinguisable from the default value for the `exc` parameter. Use a dedicated singleton sentinel value instead.",app.py,7,4,661.0
ec0d208bc14c49c611ae05d391b1edb35af854c7,Martijn Pieters,2015-03-23 15:17:19+00:00,"Switch away from using None as default value for the exception when tearing down a context.

When an exception has been handled when using the request / app context in a with statement, `sys.exc_info()` will still contain the exception information even though it has been handled already. The `__exit__` methods pass in `None` for the exception value in that case, which needs to be distinguisable from the default value for the `exc` parameter. Use a dedicated singleton sentinel value instead.",ctx.py,8,4,159.0
ec0d208bc14c49c611ae05d391b1edb35af854c7,Martijn Pieters,2015-03-23 15:17:19+00:00,"Switch away from using None as default value for the exception when tearing down a context.

When an exception has been handled when using the request / app context in a with statement, `sys.exc_info()` will still contain the exception information even though it has been handled already. The `__exit__` methods pass in `None` for the exception value in that case, which needs to be distinguisable from the default value for the `exc` parameter. Use a dedicated singleton sentinel value instead.",test_appctx.py,15,0,94.0
ec0d208bc14c49c611ae05d391b1edb35af854c7,Martijn Pieters,2015-03-23 15:17:19+00:00,"Switch away from using None as default value for the exception when tearing down a context.

When an exception has been handled when using the request / app context in a with statement, `sys.exc_info()` will still contain the exception information even though it has been handled already. The `__exit__` methods pass in `None` for the exception value in that case, which needs to be distinguisable from the default value for the `exc` parameter. Use a dedicated singleton sentinel value instead.",test_reqctx.py,15,0,157.0
78cd4161f0a264df89046b6324446b27011b0930,Markus Unterwaditzer,2015-03-29 13:40:35+02:00,"Don't use threads in this test

I think test failures would've been ignored if there were some.

Fixes #1401",test_basic.py,23,26,1209.0
1577e1386e737eca69dbb6cfe6b8bf979f7b2944,Markus Unterwaditzer,2015-03-29 23:03:38+02:00,"Revert ""Don't use threads in this test""

This reverts commit 78cd4161f0a264df89046b6324446b27011b0930.",test_basic.py,26,23,1212.0
20f62e828b2ed100f7aa907b60880c8938593740,Brandon Sandrowicz,2015-03-27 12:30:34-04:00,"Fix Possible Typo

Looks like that was meant to be `config_key`. It works by accident because the function is defined in the same scope as the look that passes `config_key` to `apprunner`.",test_basic.py,1,1,1212.0
08ac3aa4e3739e20d385c4c2973893945f228470,ThiefMaster,2015-04-06 14:55:01+02:00,"Allow custom jinja environments

This is useful e.g. when using the new Jinja Environment
attributes added in mitsuhiko/jinja2#404",app.py,6,1,662.0
08ac3aa4e3739e20d385c4c2973893945f228470,ThiefMaster,2015-04-06 14:55:01+02:00,"Allow custom jinja environments

This is useful e.g. when using the new Jinja Environment
attributes added in mitsuhiko/jinja2#404",test_templating.py,10,0,316.0
eae48d97b085626c1860a900a27ff63c439e0edb,Phil Schaf,2014-12-23 19:08:14+01:00,Fixed and intuitivized exception handling,app.py,98,26,699.0
7126a22334c881101b5c5f8bdc00d008cb7229aa,Phil Schaf,2014-12-23 20:51:44+01:00,Switched to userdict for obsolete Python versions,app.py,24,10,712.0
a6c6cc18f5eab148cb15a65fe6543fb5f1272765,Phil Schaf,2014-12-25 16:11:11+01:00,Removed unused http code get function,app.py,2,11,705.0
aa4700c276999a002bd6ddf8c7d35993429ec2d7,Phil Schaf,2014-12-28 16:07:56+01:00,More verbose message for old broken behavior,app.py,5,1,709.0
0e44cca8e32f17e78f73a127ebe8d8c627c3fe13,Phil Schaf,2014-12-28 16:13:16+01:00,Removed 500 not being registerable for blueprints,app.py,1,15,698.0
fd8e6b26f9ff59bc8bccd6bd251bee5838551ba8,Phil Schaf,2014-12-28 17:19:09+01:00,removed ExceptionHandlerDict,app.py,43,70,680.0
fd8e6b26f9ff59bc8bccd6bd251bee5838551ba8,Phil Schaf,2014-12-28 17:19:09+01:00,removed ExceptionHandlerDict,test_user_error_handler.py,113,0,77.0
8c054f04b87dc7d713495d91fdb4d52bdef0e643,Phil Schaf,2015-01-03 01:31:38+01:00,added caching,app.py,5,6,679.0
b31252db55cfac4605ad917d34eaa55fff248a38,Phil Schaf,2015-04-11 14:21:02+02:00,addressed a few review concerns,app.py,6,6,679.0
7d506f2408520ecb21025f93d9ece00431004501,Markus Unterwaditzer,2015-04-11 20:31:22+02:00,Recursively traverse MRO of exception,app.py,25,15,685.0
0bac2ade9154b4c1a267990238e2ab84931a0cb4,Markus Unterwaditzer,2015-04-11 20:42:46+02:00,Fix formatting errors,test_user_error_handler.py,80,82,77.0
1b7fad37167095f4c1981ed7987254ff5c6de6c0,ning.xie,2015-04-19 12:41:02+08:00,fix pep8 with logging.py,logging.py,3,3,51.0
2de525c720bea58c088decedd89bab5914e39a7e,Matthias Bussonnier,2015-05-01 17:30:20-07:00,"importlib deprecated in 3.5.

Replace the use of importlib by types.ModuleType that seem to be
available since at least 2.6

closes gh-1449",config.py,2,2,97.0
2de525c720bea58c088decedd89bab5914e39a7e,Matthias Bussonnier,2015-05-01 17:30:20-07:00,"importlib deprecated in 3.5.

Replace the use of importlib by types.ModuleType that seem to be
available since at least 2.6

closes gh-1449",flaskext_compat.py,2,2,64.0
be45a608e38a16766eb568a05b39becee2cd572b,Wang Haowei,2015-05-20 20:31:06+08:00,fix docstring for _find_errorhandler,app.py,2,1,685.0
0d19fa0a061d91f0a6fec5cc60af4a4c1b46aa9b,Markus Unterwaditzer,2015-05-31 18:58:09+02:00,"Clarify some docs

Fix #1476",helpers.py,1,1,353.0
0d19fa0a061d91f0a6fec5cc60af4a4c1b46aa9b,Markus Unterwaditzer,2015-05-31 18:58:09+02:00,"Clarify some docs

Fix #1476",json.py,1,1,97.0
348bf52188b9f7bef1096d8fe70edf2e62ea04a8,Joshua Carp,2015-06-02 16:13:30-04:00,"Handle empty deque on errorhandler lookup.

After registering a custom errorhandler by exception class, raising any
unhandled exception in a view function swallows the error and instead
throws an `IndexError` on trying to look up the appropriate handler.
This patch avoids the uninformative `IndexError` and preserves the
original exception by looping until the deque of classes is empty, not
forever.",app.py,1,1,685.0
348bf52188b9f7bef1096d8fe70edf2e62ea04a8,Joshua Carp,2015-06-02 16:13:30-04:00,"Handle empty deque on errorhandler lookup.

After registering a custom errorhandler by exception class, raising any
unhandled exception in a view function swallows the error and instead
throws an `IndexError` on trying to look up the appropriate handler.
This patch avoids the uninformative `IndexError` and preserves the
original exception by looping until the deque of classes is empty, not
forever.",test_user_error_handler.py,29,0,97.0
2446ca63a8d840a35ea4eac02672b24a6fcf406f,Markus Unterwaditzer,2015-06-06 03:29:44+02:00,0.11 => 1.0,app.py,1,1,662.0
2446ca63a8d840a35ea4eac02672b24a6fcf406f,Markus Unterwaditzer,2015-06-06 03:29:44+02:00,0.11 => 1.0,blueprints.py,1,1,181.0
2446ca63a8d840a35ea4eac02672b24a6fcf406f,Markus Unterwaditzer,2015-06-06 03:29:44+02:00,0.11 => 1.0,wrappers.py,1,1,85.0
d40288496c18d86d16f8aad144e8cf57c46dd3bf,Markus Unterwaditzer,2015-06-06 04:05:23+02:00,"Show original autodoc signatures

Alternative to #1403",conf.py,21,0,89.0
d13a1b363e1065de98f44fe0446b570ce078007e,Markus Unterwaditzer,2015-06-06 06:29:24+02:00,"Rename jinja_env_class

Inspired by #1056",app.py,2,2,686.0
d13a1b363e1065de98f44fe0446b570ce078007e,Markus Unterwaditzer,2015-06-06 06:29:24+02:00,"Rename jinja_env_class

Inspired by #1056",test_templating.py,1,1,316.0
805692108ae973281d793250ca883cc1412ab08d,Keyan Pishdadian,2015-03-09 11:22:45-04:00,Update send_file() docs to clarify encoding requirement #1286,helpers.py,8,8,353.0
bc4c1777e9aaee1c404ab06dc92893da21f2cea7,Markus Unterwaditzer,2015-06-11 19:55:51+02:00,Document static_folder,helpers.py,3,1,355.0
c65b32ba1d71c95d165f173f8681bfc0f6e1eca2,GunWoo Choi,2015-06-12 13:40:53+09:00,Update title of docstring in flask.cli,cli.py,1,1,292.0
554c5b965a8b9d702897e5da926312cac22fa86e,Markus Unterwaditzer,2015-06-13 17:07:38+02:00,Fix #1477,blueprints.py,0,1,180.0
d53d5c732bf794b965d15458f8e578fe51864a26,Alexander Pantyukhin,2015-03-23 08:09:21+00:00,before_render_template signal,__init__.py,1,1,23.0
d53d5c732bf794b965d15458f8e578fe51864a26,Alexander Pantyukhin,2015-03-23 08:09:21+00:00,before_render_template signal,signals.py,2,1,31.0
d53d5c732bf794b965d15458f8e578fe51864a26,Alexander Pantyukhin,2015-03-23 08:09:21+00:00,before_render_template signal,templating.py,2,1,77.0
d53d5c732bf794b965d15458f8e578fe51864a26,Alexander Pantyukhin,2015-03-23 08:09:21+00:00,before_render_template signal,test_signals.py,24,0,150.0
1fbeb337c467a2be0f999606373fd1ba0e200908,Alexander Pantyukhin,2015-03-23 12:25:53+00:00,fix endline in the signal.py,signals.py,1,1,31.0
1fbeb337c467a2be0f999606373fd1ba0e200908,Alexander Pantyukhin,2015-03-23 12:25:53+00:00,fix endline in the signal.py,test_signals.py,2,4,147.0
967907ee81cbc671cd8982bdc02a9d3335fdde11,Alexander Pantyukhin,2015-03-24 12:20:28+00:00,before_render_template signal can override render template.,templating.py,13,2,81.0
967907ee81cbc671cd8982bdc02a9d3335fdde11,Alexander Pantyukhin,2015-03-24 12:20:28+00:00,before_render_template signal can override render template.,test_signals.py,16,0,159.0
e57199e0c4e18da2a87b15ed6d6e35668ae1b763,Alexander Pantyukhin,2015-03-24 13:49:39+00:00,fix test_signals,test_signals.py,8,2,165.0
eae37b575d2106ae80edea823d50c0e4ebfebec3,Alexander Pantyukhin,2015-03-24 14:28:33+00:00,fix test_signals,test_signals.py,1,1,165.0
883f82f2617f893d024b3fcee8fd9bbe0b0d9341,Alexander Pantyukhin,2015-03-30 10:49:55+00:00,template overrides handling changed,templating.py,6,5,83.0
5e12748d0efb5fc3d1f6a68d7bf05fd8980a2fd4,Alexander Pantyukhin,2015-04-07 07:18:15+00:00,Ignore before_render_template return values,templating.py,2,13,77.0
5e12748d0efb5fc3d1f6a68d7bf05fd8980a2fd4,Alexander Pantyukhin,2015-04-07 07:18:15+00:00,Ignore before_render_template return values,test_signals.py,0,20,150.0
bbaf20de7c34d533f9b83f20b536342a8c735fb1,ThiefMaster,2015-06-20 17:49:50+02:00,Add pop and setdefault to AppCtxGlobals,ctx.py,9,0,166.0
bbaf20de7c34d533f9b83f20b536342a8c735fb1,ThiefMaster,2015-06-20 17:49:50+02:00,Add pop and setdefault to AppCtxGlobals,test_appctx.py,22,0,110.0
6af9690ae9800f5a6074c70498cba4b26335ec72,ThiefMaster,2015-06-20 18:09:27+02:00,Remove the deprecated Flask.modules property,app.py,0,7,680.0
e4f635f8d7bade2dbd8b7e3e8be6df41e058c797,Alan Hamlett,2015-06-30 10:59:25-07:00,remove whitespace at end of lines,app.py,8,8,680.0
99c99c4c16b1327288fd76c44bc8635a1de452bc,Alan Hamlett,2015-06-30 11:00:14-07:00,Enable autoescape for `render_template_string`,app.py,2,2,680.0
99c99c4c16b1327288fd76c44bc8635a1de452bc,Alan Hamlett,2015-06-30 11:00:14-07:00,Enable autoescape for `render_template_string`,templating.py,1,1,77.0
99c99c4c16b1327288fd76c44bc8635a1de452bc,Alan Hamlett,2015-06-30 11:00:14-07:00,Enable autoescape for `render_template_string`,test_templating.py,20,1,334.0
011b129b6bc615c7a24de626dd63b6a311fa6ce6,Jimmy McCarthy,2015-06-08 16:31:35-05:00,"Add kwarg to disable auto OPTIONS on add_url_rule

Adds support for a kwarg `provide_automatic_options` on `add_url_rule`, which
lets you turn off the automatic OPTIONS response on a per-URL basis even if
your view functions are functions, not classes (so you can't provide attrs
on them).",app.py,4,2,681.0
011b129b6bc615c7a24de626dd63b6a311fa6ce6,Jimmy McCarthy,2015-06-08 16:31:35-05:00,"Add kwarg to disable auto OPTIONS on add_url_rule

Adds support for a kwarg `provide_automatic_options` on `add_url_rule`, which
lets you turn off the automatic OPTIONS response on a per-URL basis even if
your view functions are functions, not classes (so you can't provide attrs
on them).",test_basic.py,41,0,1243.0
8ba986e45e5b8f73f3f18da9d145b06722e5ceca,Aayush Kasurde,2015-07-12 21:08:16+05:30,"Added fix for issue 1529

Signed-off-by: Aayush Kasurde <aayush.kasurde@gmail.com>",jqueryexample.py,3,0,12.0
93fe1d54bd44b190aa0f58990bc397bf22324452,Christian Becker,2015-07-16 02:45:56+02:00,"make external_url_handler example py3 compliant

- a raises statement with multiple values is no longer allowed in python 3",helpers.py,1,1,355.0
5da31f8af36012a4f76c3bd0d536ae107e0519b5,Christian Becker,2015-07-15 01:20:39+02:00,"fix UnboundLocalError in handle_url_build_error

- caused by changes in the execution model of python 3 where the alias of an except clause is cleared on exit of the except",app.py,3,2,651.0
5da31f8af36012a4f76c3bd0d536ae107e0519b5,Christian Becker,2015-07-15 01:20:39+02:00,"fix UnboundLocalError in handle_url_build_error

- caused by changes in the execution model of python 3 where the alias of an except clause is cleared on exit of the except",basic.py,11,0,1069.0
128bc76af0f6c16ba71b41851be800ccdf354752,lobeck,2015-07-16 13:53:59+02:00,"Revert ""make external_url_handler example py3 compliant""",helpers.py,1,1,355.0
c8f19f0afc8d49a68ec969097e6127d17706b6dc,Mathias J. Hennig,2015-07-22 23:35:13+02:00,Reimplement function with_metaclass(),_compat.py,4,12,50.0
b3767ae59f8d916333ebc2cc04d962fa33f76580,Mathias J. Hennig,2015-07-27 15:32:23+02:00,Addressing feedback from pull request,_compat.py,5,6,51.0
5505827a4bd759a24696258983ec14c768358af8,Jimmy McCarthy,2015-09-14 13:25:52-05:00,"provide_automatic_options as explicit arg

In add_url_rule, break provide_automatic_options out to an explicit kwarg, and
add notes to the docstring.",app.py,9,5,682.0
1ac4156016a578fdf439ac69bc39b9c6687ea9f9,Armin Ronacher,2015-10-02 23:19:54+02:00,Fixed some lint warnings,app.py,2,2,680.0
d526932a09557be4aff6d27261cabb7c5c5ebb8d,Timo Furrer,2015-10-24 07:04:23+02:00,support timedelta for SEND_FILE_MAX_AGE_DEFAULT config variable,app.py,11,1,682.0
d526932a09557be4aff6d27261cabb7c5c5ebb8d,Timo Furrer,2015-10-24 07:04:23+02:00,support timedelta for SEND_FILE_MAX_AGE_DEFAULT config variable,helpers.py,13,1,358.0
d526932a09557be4aff6d27261cabb7c5c5ebb8d,Timo Furrer,2015-10-24 07:04:23+02:00,support timedelta for SEND_FILE_MAX_AGE_DEFAULT config variable,sessions.py,1,4,163.0
d526932a09557be4aff6d27261cabb7c5c5ebb8d,Timo Furrer,2015-10-24 07:04:23+02:00,support timedelta for SEND_FILE_MAX_AGE_DEFAULT config variable,test_config.py,9,0,154.0
7f678aaf5a066ff71289743a64e5cd685b660428,Eric Yang,2015-11-04 22:08:31+08:00,"Fix a typo

Maybe this is a typo?",exthook.py,1,1,57.0
1d49343bb19933f5f8057a548cb69657d8cbd699,lord63,2015-11-07 09:04:24+08:00,Fix typo in app_ctx_globals_class doc in app.py,app.py,1,1,682.0
daa3f272da477470d23481d409d54f989136ac32,Ivan Velichko,2015-11-20 19:43:49+03:00,Allow to specify subdomain and/or url_scheme in app.test_request_context(),app.py,5,1,651.0
daa3f272da477470d23481d409d54f989136ac32,Ivan Velichko,2015-11-20 19:43:49+03:00,Allow to specify subdomain and/or url_scheme in app.test_request_context(),testing.py,15,4,76.0
daa3f272da477470d23481d409d54f989136ac32,Ivan Velichko,2015-11-20 19:43:49+03:00,Allow to specify subdomain and/or url_scheme in app.test_request_context(),testing.py,32,0,222.0
96f7b07caf15a23a67e9e9dfd086d38e400b2db5,Redian Ibra,2015-11-26 21:43:05+00:00,Skip test if redbaron is not installed,test_import_migration.py,12,13,52.0
b55bc0baa291fb3ac2f62f5852c2469f1dda9bdc,lord63,2015-12-13 22:08:31+08:00,Remove with_statement in flask/ctx.py,ctx.py,0,2,165.0
7368a164c7506046a4a0b0ce2113c2aaa7800087,lord63,2015-12-20 20:35:46+08:00,Clarify the python versions that flask supports,setup.py,6,0,49.0
952a6c8989137bb0c44adaf37df0227b8e426a75,Miguel Grinberg,2016-01-02 10:56:02-08:00,Werkzeug should not block propagated exceptions from Flask,app.py,1,0,683.0
952a6c8989137bb0c44adaf37df0227b8e426a75,Miguel Grinberg,2016-01-02 10:56:02-08:00,Werkzeug should not block propagated exceptions from Flask,cli.py,2,1,293.0
952a6c8989137bb0c44adaf37df0227b8e426a75,Miguel Grinberg,2016-01-02 10:56:02-08:00,Werkzeug should not block propagated exceptions from Flask,test_basic.py,20,0,1233.0
826d7475cdab43b85d79f99e8eae5dabb01baf7b,Aviv Cohn,2016-01-05 01:10:35+02:00,"Clarified the docstring in method Flask.preprocess_request.

The doc now clearly states that the method invokes two set of hook
functions, and how these are filtered before execution.",app.py,10,8,682.0
edb65cc0f056bdfb201531066976e1cb8a90ad1f,nivm,2016-01-10 12:33:35+02:00,remove 'flask' from etags to obscure server technologies,helpers.py,1,1,358.0
daceb3e3a028b4b408c4bbdbdef0047f1de3a7c9,Jeff Widman,2015-12-30 03:11:53-08:00,"Add support for serializing top-level arrays to JSON

Fix #170, #248, #510, #673, #1177",json.py,32,8,106.0
daceb3e3a028b4b408c4bbdbdef0047f1de3a7c9,Jeff Widman,2015-12-30 03:11:53-08:00,"Add support for serializing top-level arrays to JSON

Fix #170, #248, #510, #673, #1177",test_helpers.py,69,29,608.0
0edf0a0e3a8b0f3e8309822044631fe7864d3066,Jeff Widman,2016-01-25 15:02:27-08:00,"Cleanup jsonify() function

Cleanup some leftover stuff from #1671. PEP8 spacing, args/kwargs don't need to be converted to list/dict, and Sphinx formatting.",json.py,6,8,104.0
992d9be96ef0f0d746bd4a77b9081bff3b44524b,David Lord,2016-01-25 22:56:51-08:00,clean up,json.py,6,11,101.0
a4df0fbb397e13bd7c6475dbde5f44727474c3c7,Adrian,2016-02-02 16:16:01+01:00,Add missing return to g.setdefault,ctx.py,1,1,165.0
6d0bbd627c8ff7b6339c894342d00eae11deb7ec,lord63,2016-02-03 20:49:02+08:00,"Fix typo

* Use the compatible way to handle the exception. You can find the
source code wsgi_app in app.py, and it use the compatible way, so update it
* Fix typo in config.py
* Fix typo in app.py",app.py,1,1,683.0
6d0bbd627c8ff7b6339c894342d00eae11deb7ec,lord63,2016-02-03 20:49:02+08:00,"Fix typo

* Use the compatible way to handle the exception. You can find the
source code wsgi_app in app.py, and it use the compatible way, so update it
* Fix typo in config.py
* Fix typo in app.py",config.py,1,1,97.0
07fdd1930b947b2cc074706ecdfea908ffdb05b9,lord63,2016-02-04 14:33:02+08:00,Update app.py,app.py,3,5,683.0
4dc2ef19eaa4ced5cb2f4a2a1673e65459c355d2,Reuven,2016-03-04 13:30:40+02:00,"Use pytest.raises() instead of try/catch with asser 0

This is somehow more readable, and enable using the features of pytest's ExeptionInfo (such as errisinstance).",test_basic.py,15,35,1213.0
